"","y","DisputedAccountsExcluded","PublicRecordsCount","InstallmentBalance","RealEstateBalance","RevolvingBalance","PastDueAmount","MonthlyPayment","RealEstatePayment","RevolvingAvailablePercent","TotalInquiries","InquiriesDuringLast6Months","TotalTradeItems","PaidAccounts","SatisfactoryAccounts","NowDelinquentDerog","PctNegTradesNow","PctNegTradesWas","PctNegTradesTotal","WasDelinquentDerog","OldesttradeopenYearsAgo","DelinquenciesOver30Days","DelinquenciesOver60Days","DelinquenciesOver90Days","DerogCounter","SocialCount","AddressCount","SSN.years.ago","FICO2.SCORE","VantageScore3.SCORE","TIB","SSN.Missing","FICO700","FS1","FS2","FS3","FS4","FS9","FS10","FS11","FS12","FS13","FS16","FS17","FS19","FS20","FS27","BusinessRecordTimeOldest","BusinessRecordTimeNewest","BusinessActivity03Month","BusinessActivity06Month","BusinessActivity12Month","BusinessAddrCount","FirmAgeEstablished","FirmEmployeeCount","FirmReportedSales","FirmReportedEarnings","OrgLocationCount","OrgRelatedCount","OrgLegalEntityCount","OrgAddrLegalEntityCount","SOSTimeIncorporation","SOSTimeAgentChange","SOSEverDefunct","SOSStateCount","BankruptcyCount","BankruptcyCount12Month","BankruptcyCount24Month","BankruptcyTimeNewest","LienCount","LienCount12Month","LienCount24Month","LienTimeNewest","LienTimeOldest","LienDollarTotal","JudgmentCount","JudgmentCount12Month","JudgmentCount24Month","JudgmentTimeNewest","JudgmentTimeOldest","JudgmentDollarTotal","LienJudgmentDollarTotal","AssetPropertyCount","AssetPropertyStateCount","AssetPropertyLotSizeTotal","AssetPropertyAssessedTotal","AssetPropertySqFootageTotal","AssetAircraftCount","AssetWatercraftCount","UCCCount","UCCTimeNewest","UCCTimeOldest","InquiryHighRisk12Month","InquiryHighRisk03Month","InquiryCredit12Month","InquiryCredit03Month","Inquiry12Month","Inquiry03Month","InquiryConsumerAddress","InquiryConsumerPhone","InquiryConsumerAddressSSN","BusExecLinkPropertyOverlapCount","BusExecLinkBusAddrAuthRepOwned","BusExecLinkUtilityOverlapCount","BusExecLinkInquiryOverlapCount","BusExecLinkPropertyOverlapCount2","BusExecLinkBusAddrAuthRep2Owned","BusExecLinkUtilityOverlapCount2","BusExecLinkInquiryOverlapCount2","BusExecLinkPropertyOverlapCount3","BusExecLinkUtilityOverlapCount3","BusExecLinkInquiryOverlapCount3","InputAddrConsumerCount","InputAddrSourceCount","InputAddrLotSize","InputAddrAssessedTotal","InputAddrSqFootage","InputPhoneEntityCount","AssociateCount","AssociateHighCrimeAddrCount","AssociateFelonyCount","AssociateCountWithFelony","AssociateBankruptCount","AssociateCountWithBankruptcy","AssociateBankrupt1YearCount","AssociateLienCount","AssociateCountWithLien","AssociateJudgmentCount","AssociateCountWithJudgment","AssociateHighRiskAddrCount","AssociateWatchlistCount","AssociateBusinessCount","AssociateCityCount","AssociateCountyCount","InputCheckAuthRepPhone","InputCheckAuthRep2FirstName","InputCheckAuthRep2LastName","InputCheckAuthRep2Addr","InputCheckAuthRep2City","InputCheckAuthRep2State","InputCheckAuthRep2SSN","InputCheckAuthRep2Phone","VerificationBusInputName","VerificationBusInputAddr","VerificationBusInputPhone","VerificationBusInputFEIN","BusinessRecordUpdated12Month","FirmIRSRetirementPlan","FirmNonProfit","OrgParentCompany","OrgSingleLocation","SOSForeignStateFlag","BankruptcyChapter","LienType","JudgmentType","GovernmentDebarred","BusExecLinkAuthRepNameOnFile","BusExecLinkAuthRepAddrOnFile","BusExecLinkAuthRepSSNOnFile","BusExecLinkAuthRepPhoneOnFile","BusExecLinkBusNameAuthRepFirst","BusExecLinkBusNameAuthRepLast","BusExecLinkBusNameAuthRepFull","BusExecLinkAuthRepSSNBusFEIN","BusExecLinkAuthRepAddrBusAddr","BusExecLinkAuthRepPhoneBusPhone","BusExecLinkAuthRep2NameOnFile","BusExecLinkAuthRep2AddrOnFile","BusExecLinkAuthRep2PhoneOnFile","BusExecLinkAuthRep2SSNOnFile","BusExecLinkBusNameAuthRep2First","BusExecLinkBusNameAuthRep2Last","BusExecLinkBusNameAuthRep2Full","BusExecLinkAuthRep2SSNBusFEIN","BusExecLinkAuthRep2AddrBusAddr","BusExecLinkAuthRep2PhoneBusPhone","BusFEINPersonOverlap","BusFEINPersonAddrOverlap","BusFEINPersonPhoneOverlap","BusAddrPersonNameOverlap","InputAddrType","InputAddrBusinessOwned","InputPhoneProblems","InputPhoneMobile","IP224_SCORE","IP224_SCOREind","IP224Missing","HRD_SSN2","SSNAddressVariance","SecurityStatementPresent"
"3995",0,0,0,86774,0,1962,0,2776,0,73,13,0,26,13,22,0,0,0.153846154,0.153846154,4,18,9,0,0,0,0,10,40,639,657,3.805479452,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,150,1,0,0,0,2,-1,-1,-1,-1,2,1,1,1,45,0,0,1,0,0,0,-1,4,3,3,3,31,116765,0,0,0,-1,-1,-1,116764,1,0,0,425000,1344,0,0,6,4,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,1,0,9669,0,3,1,0,0,0,0,0,0,5,1,0,0,0,0,2,1,1,2,2,2,2,2,2,2,2,3,4,2,2,3,2,2,3,2,2,2,4,1,2,4,4,3,4,2,2,2,2,3,2,5,4,4,4,2,2,2,2,3,2,2,2,2,3,3,2,2,2,22,2,1,1,1,1
"3996",0,0,1,19049,0,12229,750,871,0,44,22,15,24,12,10,7,0.291666667,0.291666667,0.583333333,7,11,17,6,25,0,7,8,29,509,502,8.079452055,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,97,5,1,2,2,1,-1,-1,-1,-1,3,1,1,1,97,97,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,1,9,9,0,0,0,0,1,1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,18,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,5,0,2,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,2,2,2,1,1,2,5,4,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,6,3,44,2,1,1,1,2
"3997",0,0,0,30493,0,100826,0,1870,0,9,9,1,16,7,16,0,0,0,0,0,17,0,0,0,0,0,1,65,683,632,0.517808219,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,244,1,1,2,2,3,-1,-1,0,0,3,1,1,1,94,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,3,1,0,712587,18608,0,0,8,37,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,2,2,2,1,1,2,2,3,3,3,2,2,2,2,2,2,2,1,3,3,2,2,2,2,1,2,3,3,3,3,3,3,3,2,44,2,1,1,1,1
"3998",0,0,0,34272,0,4709,6047,1082,0,68,6,0,35,11,11,12,0.342857143,0.342857143,0.685714286,12,16,38,25,39,99,0,1,49,569,577,3.18630137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,119,10,1,1,2,0,-1,-1,-1,-1,1,1,1,1,37,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,14,0,683544,20905100,5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,3,4,2,3,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,3,2,42,2,1,1,1,1
"3999",1,0,0,130081,0,3883,38731,2357,0,63,44,7,16,6,12,3,0.1875,0.0625,0.25,1,18,1,0,0,16,5,1,38,662,637,10.19178082,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,27,8,1,1,2,1,-1,-1,-1,-1,3,1,1,1,30,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,5000,0,0,0,1,9,9,0,0,1,0,1,1,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,5,2,23087,706797,0,0,1,0,0,0,1,1,0,7,1,1,1,0,0,13,0,0,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,2,2,2,1,1,2,5,3,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,6,2,24,2,1,1,2,1
"4000",0,0,0,37889,0,38169,2992,3206,0,9,26,2,27,16,21,1,0.037037037,0.185185185,0.222222222,5,13,6,3,5,1,0,3,24,528,534,4.216438356,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,64,1,2,2,3,1,-1,-1,-1,-1,3,1,1,1,72,0,2,1,0,0,0,-1,1,0,0,40,40,0,0,0,0,-1,-1,-1,0,1,0,0,2990,0,0,0,3,14,41,0,0,0,0,1,0,0,1,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,3,7,0,17389,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,2,2,2,4,1,2,5,4,4,3,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,2,2,43,2,1,1,1,1
"4001",0,0,0,59261,281814,3420,0,1235,1480,96,12,5,21,9,21,0,0,0,0,0,17,0,0,0,0,5,6,23,747,770,0.526027397,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,4,4,1,-1,-1,-1,-1,1,1,1,1,5,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,1,4,4,0,0,1,0,1,1,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,3,66,2,1,1,1,1
"4002",1,0,0,68948,0,16311,0,1493,0,22,4,2,15,9,14,1,0.066666667,0,0.066666667,0,17,2,2,6,13,2,0,33,680,644,4.446575342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,1,1,1,2,1,-1,-1,-1,-1,1,1,1,1,52,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,4,4,8442,530501,3117,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,2,1,1,1,1,1,1,1,3,4,2,4,3,2,2,3,3,2,2,1,1,2,5,4,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,6,3,34,1,2,1,1,1
"4003",0,0,0,59370,89087,21331,0,1762,1387,51,7,1,30,21,29,0,0,0.033333333,0.033333333,1,29,1,0,0,0,1,1,31,781,720,7.449315068,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,88,1,2,2,3,7,-1,-1,-1,-1,7,1,1,1,88,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,1,0,234940,5000,0,0,9,3,56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,1897474,14643295,165111,0,4,0,0,0,0,0,0,1,1,0,0,0,0,24,3,4,2,2,2,2,2,2,2,2,3,4,4,4,3,2,2,3,2,2,2,1,1,2,5,4,4,3,3,3,2,2,3,3,5,3,3,4,2,3,2,2,3,3,2,2,2,2,1,2,6,3,34,1,1,1,1,1
"4004",0,0,0,0,0,12700,0,347,0,4,3,1,9,6,6,0,0,0.333333333,0.333333333,3,13,5,1,0,0,1,1,30,644,628,5.556164384,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,645,1,1,3,3,1,-1,-1,-1,-1,2,1,1,1,4,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,9,1,0,72000,7286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,5,0,0,0,0,1,0,0,0,0,0,0,33,1,0,0,0,0,3,0,1,2,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,2,2,2,1,1,2,4,4,4,3,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,6,3,43,2,1,1,1,1
"4005",1,0,1,27287,0,76303,0,3116,0,3,9,1,28,23,28,0,0,0,0,0,11,0,0,0,0,2,5,34,609,591,5.361643836,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,463,1,1,1,1,0,-1,4,11245427,11245427,1,1,1,1,517,1,2,25,0,0,0,-1,3,0,0,33,48,5216,3,0,0,55,81,0,5216,5,3,8704,18489752,268129,0,0,30,9,224,1,0,1,0,1,1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,2,3,2,5,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,2,6,3,37,2,1,1,1,1
"4006",0,0,0,903,0,1589,0,227,0,27,6,3,5,1,5,0,0,0,0,0,2,0,0,0,0,0,6,33,592,653,2.202739726,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,3,1,3,3,2,-1,-1,-1,-1,2,1,1,1,3,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,9,2,6438,218830,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,1,1,2,4,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,3,3,4,2,2,6,3,34,1,1,1,1,1
"4007",0,0,1,70185,162440,10693,76,1325,1072,0,7,2,21,3,14,1,0.047619048,0.285714286,0.333333333,6,18,8,8,4,7,1,2,30,536,549,1.123287671,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,-1,-1,-1,-1,1,1,1,1,1,1,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,3,2,2,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,2,2,46,2,1,1,1,1
"4008",0,1,0,12766,636555,6280,0,580,2254,92,4,3,12,5,11,0,0,0.083333333,0.083333333,1,37,2,0,0,0,3,4,49,739,774,30.90958904,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,370,1,3,3,4,1,-1,3,0,0,3,1,1,1,370,16,0,11,0,0,0,-1,0,0,0,-1,-1,-1,2,0,0,27,81,8526,8525,3,1,0,388836,0,0,0,85,2,212,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,6,10,86249,536800,9816,0,5,0,0,0,1,1,0,0,0,3,1,0,0,11,3,4,2,1,1,1,1,1,1,1,3,4,4,4,3,3,2,3,2,3,2,1,2,2,5,4,4,3,2,3,2,2,2,3,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,2,11,2,1,1,1,1
"4009",0,0,0,0,8425,313079,0,3057,1428,1,4,1,32,19,25,0,0,0.21875,0.21875,7,42,12,3,3,0,1,0,46,652,610,4.931506849,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,130,12,1,1,1,0,-1,1,-1,-1,5,1,1,1,130,0,0,2,0,0,0,-1,1,0,0,28,28,1153,1,0,0,36,36,22371,23524,0,0,0,-1,0,0,0,2,16,54,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,2,2,2,5,3,2,5,4,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,2,3,2,25,2,1,1,1,1
"4010",0,0,0,20366,186117,111964,0,3670,2965,46,2,0,75,36,74,0,0,0.013333333,0.013333333,1,22,1,0,0,0,0,2,46,680,635,12.04109589,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,184,1,2,3,3,1,-1,-1,-1,-1,2,1,1,1,0,0,0,2,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,9,6,128,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,-1,-1,-1,7,5,7501,336269,2400,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,3,4,4,2,3,2,2,3,2,3,2,1,1,2,4,4,3,3,2,2,2,2,3,2,5,4,3,4,2,2,2,2,3,2,2,2,2,3,2,2,2,2,35,2,1,1,1,1
"4011",1,0,0,19856,0,16750,0,1006,0,4,15,5,12,8,7,0,0,0.416666667,0.416666667,5,12,7,0,0,3,0,2,39,607,566,6.517808219,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,108,4,1,2,5,1,-1,-1,-1,-1,2,1,1,1,77,0,0,2,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,4,1,283,100225,6712,0,0,5,6,17,0,0,0,0,1,0,0,0,0,4,0,0,4,-1,-1,-1,-1,-1,-1,-1,1,5,25900,73400,1480,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,1,1,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,2,3,2,1,1,2,5,3,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,3,34,1,1,1,1,1
"4012",0,0,0,50416,0,4899,0,923,0,7,12,4,4,1,3,0,0,0.25,0.25,1,2,0,0,0,3,4,5,28,591,625,2.361643836,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,27,10,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,2,217800,128012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,6,3,34,1,1,1,1,1
"4013",1,0,0,38255,234509,50729,0,2003,3034,38,13,4,34,22,30,0,0,0.117647059,0.117647059,4,35,3,4,5,30,5,7,51,661,723,20.37808219,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,244,1,2,4,5,3,-1,1,0,0,2,1,1,1,244,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,5,18,62,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,9,8,19500,261500,2917,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,1,2,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,2,2,2,1,1,2,5,4,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,2,2,16,2,1,1,1,1
"4014",0,0,0,0,318562,17679,0,469,2308,22,3,0,5,0,5,0,0,0,0,0,20,0,0,0,0,0,0,36,735,663,10.20273973,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,287,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,166,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,-1,-1,-1,-1,-1,-1,-1,3,6,67082,444500,3014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,2,4,3,3,3,2,2,3,3,2,2,1,1,2,5,4,4,3,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,4,2,2,6,3,37,2,1,1,1,1
"4015",0,0,1,34102,353633,14413,0,1970,2481,10,13,1,16,6,12,0,0,0.25,0.25,4,8,7,0,0,0,0,1,37,584,626,1.863013699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,21,1,1,1,0,-1,-1,-1,-1,1,1,1,1,21,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,3,0,0,5440,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,7,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,1,1,2,5,4,4,3,2,2,2,2,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,3,3,2,8,2,34,1,1,1,1,1
"4016",0,0,0,11855,137853,102674,40683,1265,1204,10,4,1,21,14,15,2,0.095238095,0.19047619,0.285714286,4,27,24,6,26,14,1,1,37,542,585,18.79726027,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,153,5,1,2,2,1,-1,1,-1,-1,2,1,1,1,-1,-1,-1,0,0,0,0,-1,2,0,0,65,65,8990,0,0,0,-1,-1,-1,8989,0,0,0,-1,0,0,0,2,64,181,0,0,0,0,0,0,0,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,4,7,30539,195661,1200,0,1,0,0,0,0,0,0,2,1,0,0,0,0,4,0,1,2,1,1,1,1,1,1,1,2,4,3,3,3,2,2,3,2,1,2,5,1,2,5,3,4,3,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,2,3,2,32,2,1,1,1,1
"4017",0,0,0,120015,0,6747,0,1293,0,85,0,0,24,17,24,0,0,0,0,0,48,0,0,0,0,0,0,54,818,818,46.23013699,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,549,1,3,4,4,1,-1,3,2166666,0,1,1,1,1,0,158,0,4,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,2,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,4,10,29577,223190,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,9,3,6,2,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,3,3,2,1,1,2,5,4,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,2,3,2,73,2,1,1,1,1
"4018",0,0,0,2390,0,37747,2442,1112,0,23,23,10,21,6,14,3,0.142857143,0.19047619,0.333333333,4,21,8,0,0,31,5,5,27,524,502,3.284931507,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,205,1,2,2,2,0,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,2,0,320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,3,3,2,3,2,2,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,2,2,2,48,2,1,1,1,1
"4019",1,0,0,152445,464679,44116,0,3604,5407,12,5,0,29,14,26,0,0,0.103448276,0.103448276,3,35,6,1,0,0,0,0,49,627,633,15.20821918,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,166,4,1,2,4,9,-1,-1,0,0,13,1,1,1,166,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,1,0,705917,17648,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,5,2,0,16500,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,12,2,2,2,1,1,1,1,1,1,1,3,4,4,4,3,3,2,3,2,2,2,1,1,2,5,3,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,4,2,51,2,1,1,1,2
"4020",0,0,1,592,378437,15757,0,898,2567,64,19,7,16,8,15,0,0,0.0625,0.0625,1,26,0,0,0,1,9,4,45,714,671,9.035616438,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,130,1,3,3,4,5,-1,3,-1,-1,4,1,1,1,107,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,79940,0,0,0,31,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,-1,-1,-1,3,5,0,0,0,1,2,0,0,0,1,1,0,10,2,0,0,0,0,8,2,2,2,2,2,2,2,2,2,2,3,4,4,4,3,2,2,3,2,2,2,1,1,2,5,3,4,3,2,2,2,2,2,3,5,3,3,3,2,2,2,2,2,3,3,3,3,3,3,2,2,2,53,2,1,1,3,1
"4021",0,0,0,31270,265794,18141,2248,1639,2279,0,2,1,12,6,8,1,0.083333333,0.25,0.333333333,3,23,21,2,0,1,1,3,38,598,616,4.112328767,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,68,1,2,2,2,1,-1,-1,-1,-1,1,1,1,1,0,0,0,2,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,1,0,50100,0,0,0,1,20,20,0,0,0,0,1,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,3,3,189050,332700,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,2,3,2,1,1,2,5,4,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,4,3,3,2,3,6,3,15,2,1,1,1,1
